first_seen,posted_at,company,tier,role,location,term,score,source,url
2026-08-04T00:57:08.109640+00:00,2026-08-03T01:40:53+00:00,Rocket Lab,1,Manufacturing Engineering Intern - Vehicle Integration,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819745003
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:04:46+00:00,Rocket Lab,1,Development Engineering Intern - Neutron Upper Module,"Auckland, NZ",assumed,11,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821126003
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:01:15+00:00,Rocket Lab,1,Avionics Intern - Neutron Flight Safety Systems,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819590003
2026-08-04T00:57:08.109640+00:00,2026-07-23T19:46:38+00:00,Kairos Power,2,Electrical Engineering Internship - Summer 2027,"Alameda, CA, Albuquerque, NM or Oak Ridge, TN ",target,6,greenhouse:kairospower,https://job-boards.greenhouse.io/kairospower/jobs/6123657004
2026-08-04T00:57:08.109640+00:00,2026-07-23T22:04:30+00:00,Kairos Power,2,Nuclear Engineering Internship - Summer 2027 ,"Alameda, CA, Albuquerque, NM, Oak Ridge, TN",target,11,greenhouse:kairospower,https://job-boards.greenhouse.io/kairospower/jobs/6123830004
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:36:41+00:00,Rocket Lab,1,Avionics Systems and Test Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821144003
2026-08-04T00:57:08.109640+00:00,2026-08-03T02:59:51+00:00,Rocket Lab,1,Ground Systems Engineering Intern - Electron,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7822312003
2026-08-04T00:57:08.109640+00:00,2026-08-03T20:20:09+00:00,Rocket Lab,1,Avionics Intern - Neutron Avionics Hardware,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819743003
2026-08-04T00:57:08.109640+00:00,2026-08-03T02:19:22+00:00,Rocket Lab,1,Avionics Intern - Neutron Avionics Systems,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819822003
2026-08-04T00:57:08.109640+00:00,2026-08-03T02:25:39+00:00,Rocket Lab,1,Avionics Manufacturing Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819770003
2026-08-04T00:57:08.109640+00:00,2026-08-03T02:13:18+00:00,Rocket Lab,1,Neutron Mechanical Development Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821122003
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:35:19+00:00,Rocket Lab,1,Electron Vehicle Development Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821136003
2026-08-04T00:57:08.109640+00:00,2026-06-11T17:51:24+00:00,Anduril,1,2027 Manufacturing Engineer Intern,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Costa Mesa, California, United States; Irvine, California, United States; Seattle, Washington, United States",target,11,greenhouse:andurilindustries,https://boards.greenhouse.io/andurilindustries/jobs/5153218007?gh_jid=5153218007
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:33:40+00:00,Rocket Lab,1,Ground Systems Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821140003
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:57:22+00:00,Rocket Lab,1,Supplier Quality Engineer Intern,"Auckland, NZ",assumed,11,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819101003
2026-08-04T00:57:08.109640+00:00,2026-06-11T17:00:56+00:00,Anduril,1,2027 Electrical Engineer Intern,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Costa Mesa, California, United States; Irvine, California, United States; Reston, Virginia, United States; Seattle, Washington, United States",target,8,greenhouse:andurilindustries,https://boards.greenhouse.io/andurilindustries/jobs/5148101007?gh_jid=5148101007
2026-08-04T00:57:08.109640+00:00,2026-06-11T17:34:22+00:00,Anduril,1,2027 Mechanical Engineer Intern,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Costa Mesa, California, United States; Irvine, California, United States; Reston, Virginia, United States; Seattle, Washington, United States",target,13,greenhouse:andurilindustries,https://boards.greenhouse.io/andurilindustries/jobs/5153187007?gh_jid=5153187007
2026-08-04T00:57:08.109640+00:00,2026-06-09T03:18:35+00:00,Rocket Lab,1,Apprentice Aerospace Technician,"Auckland, NZ",unknown,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7712642003
2026-08-04T00:57:08.109640+00:00,2026-07-28T18:27:09.057000+00:00,Skydio,1,Product Design Engineer Intern,"San Mateo, California, United States",assumed,9,ashby:skydio,https://jobs.ashbyhq.com/skydio/ce482813-99c2-4eaa-a165-2ed201249182
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:16:51+00:00,Rocket Lab,1,Integrated Operations Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819703003
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:15:31+00:00,Rocket Lab,1,Systems Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819994003
2026-08-04T00:57:08.109640+00:00,2026-07-28T18:35:36.967000+00:00,Skydio,1,Electrical Engineer Intern,"San Mateo, California, United States",assumed,6,ashby:skydio,https://jobs.ashbyhq.com/skydio/9ac944bc-89da-44bb-bf9c-3b9922e7cbee
2026-08-04T00:57:08.109640+00:00,2026-08-03T03:20:23+00:00,Rocket Lab,1,Web Services Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821120003
2026-08-04T00:57:08.109640+00:00,2026-08-03T04:00:15+00:00,Rocket Lab,1,Talent Ops Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819832003
2026-08-04T00:57:08.109640+00:00,2026-08-03T00:00:00+00:00,Kiewit,9,Mechanical Design Intern - Kiewit Industrial & Water Engineering (Summer 2027),"Lenexa, KS, United States",target,6,jobright-engineering,https://jobright.ai/jobs/info/6a710faa9a0ca4480c7d2d12?utm_campaign=1048&utm_source=git
2026-08-04T00:57:08.109640+00:00,2026-08-03T00:00:00+00:00,Boeing,2,Boeing Summer 2027 Internship Program (Paid) - Quality Engineering Intern,"Seattle, WA, United States",target,6,jobright-engineering,https://jobright.ai/jobs/info/6a70fa6d422dce5cda1d0b51?utm_campaign=1048&utm_source=git
2026-08-04T00:57:08.109640+00:00,,Apple,2,Hardware Undergrad Engineering Internship,,assumed,4,sndsh-2027,https://jobs.apple.com/en-us/details/200663981-3810/hardware-undergrad-engineering-internships
2026-08-04T00:57:08.109640+00:00,2026-07-28T00:57:08.109640+00:00,Bosch Group,9,Powertrain Controls Software Engineer...,"Farmington Hills, MI",assumed,4,zapply-2027,https://jobs.smartrecruiters.com/BoschGroup/744000140089589
2026-08-04T00:57:08.109640+00:00,2026-06-05T00:57:08.109640+00:00,Apple,2,Hardware Undergrad Engineering Intern...,United States,unknown,4,zapply-2027,https://jobs.apple.com/en-us/details/200663981/hardware-undergrad-engineering-internships
2026-08-04T00:57:08.109640+00:00,2026-07-05T00:57:08.109640+00:00,Generac,9,Mechanical Design Engineering Intern,"North Billerica, ...",unknown,7,zapply-2027,https://generac.wd5.myworkdayjobs.com/External/job/North-Billerica-MA---USA/Mechanical-Design-Engineering-Intern_JR14679
2026-08-04T00:57:08.109640+00:00,2026-07-05T00:57:08.109640+00:00,Bosch Group,9,Mechanical Design Engineering Intern,"Fort Lauderdale, FL",unknown,7,zapply-2027,https://jobs.smartrecruiters.com/BoschGroup/744000131662039
2026-08-04T00:57:08.109640+00:00,2026-07-16T00:00:00+00:00,Unison (GE Aerospace),2,Engineering Intern (Summer 2027),"Jacksonville, FL",target,6,sndsh-2027,https://careers.geaerospace.com/global/en/job/GAOGAYGLOBALR5037097EXTERNALENGLOBAL/Unison-Engineering-Intern-Summer-2027
2026-08-04T00:57:08.109640+00:00,2026-07-28T00:57:08.109640+00:00,Baxter International,9,Co-op Mechanical Engineering R&D,"Skaneateles, NY",assumed,4,zapply-2027,https://baxter.wd1.myworkdayjobs.com/baxter/job/Skaneateles-NY/Co-op-Mechanical-Engineering-R-D_JR-204658-1
2026-08-04T00:57:08.109640+00:00,2026-08-03T00:00:00+00:00,Blue Bird Corporation,9,"Intern, Mechanical Engineering","Fort Valley, GA, United States",assumed,4,jobright-engineering,https://jobright.ai/jobs/info/6a70b4d9cb96192a36845001?utm_campaign=1048&utm_source=git
2026-08-04T00:57:08.109640+00:00,2026-08-04T00:57:08.109640+00:00,SpaceX,1,Silicon Engineer Intern/Co-op,"Palo Alto, CA Irvine, CA Redmond, WA",target,8,simplify-2027,https://boards.greenhouse.io/spacex/jobs/8621763002?utm_source=Simplify&ref=Simplify
2026-08-04T00:57:08.109640+00:00,2026-08-03T00:00:00+00:00,Garver,9,Mechanical Engineering Intern,"Fayetteville, AR, United States",assumed,4,jobright-engineering,https://jobright.ai/jobs/info/6a70fea471acd469eeda11f0?utm_campaign=1048&utm_source=git
2026-08-04T00:57:08.109640+00:00,2026-07-21T00:57:08.109640+00:00,Huntsman,9,Mechanical Engineering Intern,Texas,assumed,4,zapply-2027,https://huntsman.wd1.myworkdayjobs.com/Huntsman/job/USA---Texas---Houston---The-Woodlands---Corporate-Office/Mechanical-Engineering-Intern_J-020026
2026-08-04T00:57:08.109640+00:00,2026-07-31T00:57:08.109640+00:00,KION Group,9,Mechanical Engineering Co-Op,Henrietta NY Unit...,assumed,4,zapply-2027,https://kiongroup.wd3.myworkdayjobs.com/kiongroup/job/Henrietta-NY-United-States/Mechanical-Engineering-Co-Op_JR-0094004-1
2026-08-04T00:57:08.109640+00:00,2026-06-05T00:57:08.109640+00:00,Human Computer Lab,9,Intern - Mechanical Engineer,San Francisco,unknown,4,zapply-2027,https://jobs.ashbyhq.com/human-computer-lab/63a06836-54f4-4475-9e03-007ce5afc04c
2026-08-04T00:57:08.109640+00:00,2026-07-05T00:57:08.109640+00:00,Marmon Holdings,9,Mechanical Engineer Intern,United States of ...,unknown,4,zapply-2027,https://marmon.wd501.myworkdayjobs.com/Marmon_MSIP_Internships/job/Remote---United-States-of-America/Mechanical-Engineer-Intern_JR0000036528-1
2026-08-04T00:57:08.109640+00:00,2026-07-05T00:57:08.109640+00:00,Lila Sciences,9,"Co-op, Mechanical Engineer","Cambridge, MA USA",unknown,4,zapply-2027,https://job-boards.greenhouse.io/lilasciences/jobs/4284223009
2026-08-04T00:57:08.109640+00:00,2026-07-05T00:57:08.109640+00:00,Thornton Tomasetti,9,Mechanical Engineer Co-op,"New York, NY, USA",unknown,4,zapply-2027,https://tt.wd503.myworkdayjobs.com/thorntontomasetti/job/New-York-NY-USA/Mechanical-Engineer-Co-op_R6868
2026-08-04T00:57:08.109640+00:00,2026-07-28T00:57:08.109640+00:00,Moog,3,"Intern, Test Engineering","Buffalo, NY",assumed,3,zapply-2027,https://moog.wd5.myworkdayjobs.com/moog_external_career_site/job/Buffalo-NY/Intern--Test-Engineering_R-26-18775
2026-08-04T03:20:22.967814+00:00,2026-07-23T20:03:32+00:00,Kairos Power,2,Mechanical and Manufacturing Engineering Internship - Summer 2027 ,"Alameda, CA, Albuquerque, NM, or Oak Ridge, TN",target,14,greenhouse:kairospower,https://job-boards.greenhouse.io/kairospower/jobs/6123676004
2026-08-04T03:20:22.967814+00:00,2026-08-03T02:29:47+00:00,Rocket Lab,1,Ground Systems Engineering Intern - Instrumentation & Control,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819722003
2026-08-04T03:20:22.967814+00:00,2026-07-22T19:11:37+00:00,Kairos Power,2,Chemical and Materials Engineering Internship - Summer 2027,"Alameda, CA, Albuquerque, NM or Oak Ridge, TN ",target,6,greenhouse:kairospower,https://job-boards.greenhouse.io/kairospower/jobs/6122803004
2026-08-04T03:20:22.967814+00:00,2026-08-03T02:21:34+00:00,Rocket Lab,1,Manufacturing Engineering Intern- Spacecraft Components,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7820014003
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:29:51+00:00,Rocket Lab,1,Ground Systems Mechanical Engineering Intern - Neutron,"Auckland, NZ",assumed,16,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821138003
2026-08-04T03:20:22.967814+00:00,2026-08-03T01:40:53+00:00,Rocket Lab,1,Manufacturing Engineering Intern - Vehicle Integration,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819745003
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:04:46+00:00,Rocket Lab,1,Development Engineering Intern - Neutron Upper Module,"Auckland, NZ",assumed,11,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821126003
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:01:15+00:00,Rocket Lab,1,Avionics Intern - Neutron Flight Safety Systems,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819590003
2026-08-04T03:20:22.967814+00:00,2026-07-23T19:46:38+00:00,Kairos Power,2,Electrical Engineering Internship - Summer 2027,"Alameda, CA, Albuquerque, NM or Oak Ridge, TN ",target,6,greenhouse:kairospower,https://job-boards.greenhouse.io/kairospower/jobs/6123657004
2026-08-04T03:20:22.967814+00:00,2026-07-23T22:04:30+00:00,Kairos Power,2,Nuclear Engineering Internship - Summer 2027 ,"Alameda, CA, Albuquerque, NM, Oak Ridge, TN",target,11,greenhouse:kairospower,https://job-boards.greenhouse.io/kairospower/jobs/6123830004
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:36:41+00:00,Rocket Lab,1,Avionics Systems and Test Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821144003
2026-08-04T03:20:22.967814+00:00,2026-08-03T02:59:51+00:00,Rocket Lab,1,Ground Systems Engineering Intern - Electron,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7822312003
2026-08-04T03:20:22.967814+00:00,2026-08-03T20:20:09+00:00,Rocket Lab,1,Avionics Intern - Neutron Avionics Hardware,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819743003
2026-08-04T03:20:22.967814+00:00,2026-08-03T02:19:22+00:00,Rocket Lab,1,Avionics Intern - Neutron Avionics Systems,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819822003
2026-08-04T03:20:22.967814+00:00,2026-08-03T02:25:39+00:00,Rocket Lab,1,Avionics Manufacturing Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819770003
2026-08-04T03:20:22.967814+00:00,2026-08-03T02:13:18+00:00,Rocket Lab,1,Neutron Mechanical Development Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821122003
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:35:19+00:00,Rocket Lab,1,Electron Vehicle Development Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821136003
2026-08-04T03:20:22.967814+00:00,2026-06-11T17:51:24+00:00,Anduril,1,2027 Manufacturing Engineer Intern,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Costa Mesa, California, United States; Irvine, California, United States; Seattle, Washington, United States",target,11,greenhouse:andurilindustries,https://boards.greenhouse.io/andurilindustries/jobs/5153218007?gh_jid=5153218007
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:33:40+00:00,Rocket Lab,1,Ground Systems Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821140003
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:57:22+00:00,Rocket Lab,1,Supplier Quality Engineer Intern,"Auckland, NZ",assumed,11,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819101003
2026-08-04T03:20:22.967814+00:00,2026-06-11T17:00:56+00:00,Anduril,1,2027 Electrical Engineer Intern,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Costa Mesa, California, United States; Irvine, California, United States; Reston, Virginia, United States; Seattle, Washington, United States",target,8,greenhouse:andurilindustries,https://boards.greenhouse.io/andurilindustries/jobs/5148101007?gh_jid=5148101007
2026-08-04T03:20:22.967814+00:00,2026-06-11T17:34:22+00:00,Anduril,1,2027 Mechanical Engineer Intern,"Atlanta, Georgia, United States; Boston, Massachusetts, United States; Costa Mesa, California, United States; Irvine, California, United States; Reston, Virginia, United States; Seattle, Washington, United States",target,13,greenhouse:andurilindustries,https://boards.greenhouse.io/andurilindustries/jobs/5153187007?gh_jid=5153187007
2026-08-04T03:20:22.967814+00:00,2026-06-09T03:18:35+00:00,Rocket Lab,1,Apprentice Aerospace Technician,"Auckland, NZ",unknown,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7712642003
2026-08-04T03:20:22.967814+00:00,2026-07-28T18:27:09.057000+00:00,Skydio,1,Product Design Engineer Intern,"San Mateo, California, United States",assumed,9,ashby:skydio,https://jobs.ashbyhq.com/skydio/ce482813-99c2-4eaa-a165-2ed201249182
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:16:51+00:00,Rocket Lab,1,Integrated Operations Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819703003
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:15:31+00:00,Rocket Lab,1,Systems Engineering Intern,"Auckland, NZ",assumed,14,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819994003
2026-08-04T03:20:22.967814+00:00,2026-07-28T18:35:36.967000+00:00,Skydio,1,Electrical Engineer Intern,"San Mateo, California, United States",assumed,6,ashby:skydio,https://jobs.ashbyhq.com/skydio/9ac944bc-89da-44bb-bf9c-3b9922e7cbee
2026-08-04T03:20:22.967814+00:00,2026-08-03T03:20:23+00:00,Rocket Lab,1,Web Services Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7821120003
2026-08-04T03:20:22.967814+00:00,2026-08-03T04:00:15+00:00,Rocket Lab,1,Talent Ops Intern,"Auckland, NZ",assumed,9,greenhouse:rocketlab,https://job-boards.greenhouse.io/rocketlab/jobs/7819832003
2026-08-04T03:20:22.967814+00:00,2026-08-03T00:00:00+00:00,Kiewit,9,Mechanical Design Intern - Kiewit Industrial & Water Engineering (Summer 2027),"Lenexa, KS, United States",target,6,jobright-engineering,https://jobright.ai/jobs/info/6a710faa9a0ca4480c7d2d12?utm_campaign=1048&utm_source=git
2026-08-04T03:20:22.967814+00:00,2026-08-03T00:00:00+00:00,Boeing,2,Boeing Summer 2027 Internship Program (Paid) - Quality Engineering Intern,"Seattle, WA, United States",target,6,jobright-engineering,https://jobright.ai/jobs/info/6a70fa6d422dce5cda1d0b51?utm_campaign=1048&utm_source=git
2026-08-04T03:20:22.967814+00:00,,Apple,2,Hardware Undergrad Engineering Internship,,assumed,4,sndsh-2027,https://jobs.apple.com/en-us/details/200663981-3810/hardware-undergrad-engineering-internships
2026-08-04T03:20:22.967814+00:00,2026-07-28T03:20:22.967814+00:00,Bosch Group,9,Powertrain Controls Software Engineer...,"Farmington Hills, MI",assumed,4,zapply-2027,https://jobs.smartrecruiters.com/BoschGroup/744000140089589
